6;arms_factory;2861.00;10.00;1533.00;2.57;0
6;arms_factory;2876.00;9.70;1539.00;4.13;0
6;industrial_complex;2858.00;9.95;1538.00;0.51;0
6;industrial_complex;2881.00;9.70;1544.00;4.64;0
6;industrial_complex;2849.00;9.68;1537.00;5.84;0
6;industrial_complex;2872.00;9.70;1537.00;2.58;0
6;industrial_complex;2859.00;9.93;1539.00;5.24;0
6;industrial_complex;2868.00;9.70;1533.00;1.62;0
6;air_base;2892.00;10.10;1541.00;5.74;0
6;naval_base;2851.00;9.50;1542.00;-2.68;8621
6;naval_base;2855.00;9.57;1543.00;-2.16;8621
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;bunker;2878.00;9.75;1537.00;3.09;0
6;bunker;2873.00;9.70;1540.00;5.75;0
6;bunker;2875.00;9.75;1536.00;2.13;0
6;bunker;2892.00;10.15;1540.00;4.80;0
6;bunker;2850.00;9.68;1540.00;1.53;0
6;bunker;2864.00;10.30;1538.00;2.74;0
6;bunker;2863.00;10.13;1534.00;0.58;0
6;bunker;2879.00;9.70;1543.00;4.70;0
6;coastal_bunker;2855.00;9.50;1544.00;-2.16;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.68;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;dockyard;2873.00;9.55;1544.00;-2.55;0
6;anti_air_building;2869.00;9.73;1540.00;3.25;0
6;anti_air_building;2871.00;9.80;1532.00;1.09;0
6;anti_air_building;2884.00;9.80;1544.00;3.76;0
6;radar_station;2866.00;9.80;1534.00;0.14;0
6;rocket_site;2872.00;9.65;1541.00;1.70;0
6;nuclear_reactor;2862.00;10.18;1539.00;5.82;0
6;synthetic_refinery;2882.00;9.78;1536.00;2.20;0
7;arms_factory;2880.00;9.60;1559.00;2.07;0
7;arms_factory;2885.00;9.50;1568.00;6.19;0
7;arms_factory;2876.00;9.68;1561.00;2.57;0
7;arms_factory;2884.00;9.70;1575.00;4.13;0
7;arms_factory;2882.00;9.70;1572.00;0.51;0
7;arms_factory;2885.00;9.68;1576.00;4.64;0
7;industrial_complex;2881.00;9.70;1569.00;5.84;0
7;industrial_complex;2877.00;9.70;1562.00;2.58;0
7;industrial_complex;2880.00;9.70;1569.00;5.24;0
7;industrial_complex;2882.00;9.60;1565.00;1.62;0
7;industrial_complex;2882.00;9.68;1570.00;5.74;0
7;industrial_complex;2883.00;9.57;1567.00;1.02;0
7;air_base;2878.00;9.68;1560.00;5.15;0
7;naval_base;2878.00;9.50;1571.00;-2.36;2775
7;naval_base;2873.00;9.55;1559.00;-2.16;2775
7;naval_base;2879.00;9.50;1574.00;-1.77;2775
7;bunker;2887.00;9.50;1572.00;2.13;0
7;bunker;2887.00;9.60;1563.00;4.80;0
7;bunker;2881.00;9.60;1562.00;1.53;0
7;bunker;2876.00;9.68;1558.00;2.74;0
7;coastal_bunker;2885.00;9.53;1578.00;-2.94;0
7;coastal_bunker;2871.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2878.00;9.50;1571.00;-2.36;0
7;dockyard;2883.00;9.55;1577.00;-2.94;0
7;anti_air_building;2876.00;9.68;1561.00;5.31;0
7;anti_air_building;2883.00;9.60;1568.00;1.69;0
7;anti_air_building;2882.00;9.70;1572.00;3.25;0
7;radar_station;2885.00;9.68;1576.00;1.09;0
7;rocket_site;2882.00;9.70;1573.00;3.76;0
7;nuclear_reactor;2877.00;9.70;1562.00;0.14;0
7;synthetic_refinery;2879.00;9.55;1569.00;1.70;0
8;arms_factory;2904.00;10.78;1509.00;2.57;0
8;arms_factory;2900.00;10.90;1510.00;4.13;0
8;arms_factory;2903.00;10.82;1510.00;0.51;0
8;arms_factory;2900.00;11.00;1511.00;4.64;0
8;arms_factory;2903.00;10.85;1511.00;5.84;0
8;arms_factory;2898.00;11.32;1512.00;2.58;0
8;industrial_complex;2902.00;10.95;1512.00;5.24;0
8;industrial_complex;2905.00;10.82;1512.00;1.62;0
8;industrial_complex;2899.00;11.32;1513.00;5.74;0
8;industrial_complex;2902.00;10.98;1513.00;1.02;0
8;industrial_complex;2900.00;11.25;1514.00;5.15;0
8;industrial_complex;2897.00;11.75;1515.00;0.07;0
8;air_base;2900.00;11.32;1515.00;3.09;0
8;bunker;2898.00;11.73;1516.00;5.75;0
8;anti_air_building;2899.00;11.60;1517.00;2.13;0
8;anti_air_building;2899.00;11.70;1518.00;4.80;0
8;anti_air_building;2900.00;11.60;1519.00;1.53;0
8;radar_station;2900.00;10.82;1508.00;2.74;0
8;rocket_site;2899.00;10.80;1509.00;0.58;0
8;nuclear_reactor;2902.00;10.85;1509.00;4.70;0
8;synthetic_refinery;2898.00;10.95;1510.00;4.81;0
9;arms_factory;3037.00;11.18;1525.00;0.51;0
9;arms_factory;3022.00;10.57;1527.00;4.64;0
9;arms_factory;3054.00;10.78;1526.00;5.84;0
9;arms_factory;3035.00;12.43;1512.00;2.58;0
9;arms_factory;3025.00;12.53;1514.00;5.24;0
9;arms_factory;3050.00;11.40;1528.00;1.62;0
9;industrial_complex;3039.00;12.57;1508.00;5.74;0
9;industrial_complex;3037.00;13.00;1500.00;1.02;0
9;industrial_complex;3037.00;11.30;1526.00;5.15;0
9;industrial_complex;3051.00;11.80;1521.00;0.07;0
9;industrial_complex;3034.00;12.00;1515.00;3.09;0
9;industrial_complex;3024.00;12.63;1517.00;5.75;0
9;air_base;3049.00;11.10;1527.00;2.13;0
9;bunker;3043.00;12.70;1510.00;4.80;0
9;bunker;3029.00;12.10;1511.00;1.53;0
9;bunker;3042.00;11.10;1521.00;2.74;0
9;bunker;3031.00;13.35;1497.00;0.58;0
9;bunker;3059.00;11.25;1523.00;4.70;0
9;bunker;3034.00;11.75;1516.00;4.81;0
9;bunker;3022.00;11.85;1522.00;2.65;0
9;bunker;3045.00;10.15;1524.00;5.31;0
9;bunker;3015.00;12.07;1519.00;1.69;0
9;bunker;3040.00;10.95;1529.00;3.25;0
9;bunker;3050.00;12.48;1517.00;1.09;0
9;bunker;3050.00;11.43;1522.00;3.76;0
9;bunker;3034.00;11.50;1517.00;0.14;0
9;anti_air_building;3048.00;11.48;1529.00;1.70;0
9;anti_air_building;3043.00;12.70;1511.00;5.82;0
9;anti_air_building;3033.00;12.15;1501.00;2.20;0
9;radar_station;3039.00;11.15;1530.00;3.76;0
9;rocket_site;3056.00;10.40;1525.00;1.60;0
9;nuclear_reactor;3033.00;11.68;1516.00;2.81;0
9;synthetic_refinery;3049.00;12.45;1517.00;0.65;0
10;arms_factory;3143.00;9.85;1568.00;5.84;0
10;arms_factory;3147.00;9.80;1565.00;2.58;0
10;arms_factory;3132.00;9.98;1548.00;5.24;0
10;arms_factory;3151.00;10.50;1566.00;1.62;0
10;arms_factory;3125.00;9.90;1559.00;5.74;0
10;arms_factory;3138.00;9.80;1556.00;1.02;0
10;industrial_complex;3126.00;9.90;1560.00;5.15;0
10;industrial_complex;3129.00;9.82;1561.00;0.07;0
10;industrial_complex;3119.00;10.00;1549.00;3.09;0
10;industrial_complex;3133.00;9.80;1562.00;5.75;0
10;industrial_complex;3146.00;9.90;1562.00;2.13;0
10;industrial_complex;3150.00;10.43;1570.00;4.80;0
10;air_base;3137.00;9.80;1563.00;1.53;0
10;bunker;3127.00;9.90;1556.00;2.74;0
10;bunker;3118.00;10.00;1547.00;0.58;0
10;bunker;3127.00;9.98;1551.00;4.70;0
10;bunker;3129.00;9.85;1563.00;4.81;0
10;bunker;3145.00;9.82;1552.00;2.65;0
10;bunker;3136.00;9.88;1549.00;5.31;0
10;bunker;3155.00;10.30;1566.00;1.69;0
10;bunker;3117.00;9.90;1562.00;3.25;0
10;bunker;3137.00;9.80;1563.00;1.09;0
10;anti_air_building;3124.00;10.00;1553.00;3.76;0
10;anti_air_building;3121.00;9.90;1561.00;0.14;0
10;anti_air_building;3145.00;9.80;1557.00;1.70;0
10;radar_station;3120.00;9.95;1550.00;5.82;0
10;rocket_site;3131.00;9.80;1563.00;2.20;0
10;nuclear_reactor;3120.00;10.00;1552.00;3.76;0
10;synthetic_refinery;3150.00;10.43;1571.00;1.60;0
11;arms_factory;3192.00;10.30;1635.00;5.24;0
11;arms_factory;3195.00;10.40;1642.00;1.62;0
11;arms_factory;3182.00;9.70;1626.00;5.74;0
11;arms_factory;3196.00;10.40;1615.00;1.02;0
11;arms_factory;3177.00;11.30;1611.00;5.15;0
11;arms_factory;3183.00;9.80;1603.00;0.07;0
11;industrial_complex;3209.00;10.18;1637.00;3.09;0
11;industrial_complex;3195.00;10.40;1623.00;5.75;0
11;industrial_complex;3193.00;10.30;1646.00;2.13;0
11;industrial_complex;3208.00;10.00;1617.00;4.80;0
11;industrial_complex;3198.00;10.35;1638.00;1.53;0
11;industrial_complex;3188.00;9.90;1621.00;2.74;0
11;air_base;3198.00;10.35;1612.00;0.58;0
11;bunker;3196.00;10.30;1637.00;4.70;0
11;bunker;3191.00;9.80;1603.00;4.81;0
11;bunker;3205.00;10.38;1642.00;2.65;0
11;bunker;3195.00;10.30;1645.00;5.31;0
11;bunker;3169.00;10.63;1614.00;1.69;0
11;bunker;3198.00;10.20;1610.00;3.25;0
11;bunker;3202.00;9.88;1636.00;1.09;0
11;bunker;3191.00;9.80;1608.00;3.76;0
11;bunker;3198.00;10.15;1626.00;0.14;0
11;bunker;3186.00;9.73;1623.00;1.70;0
11;bunker;3199.00;10.10;1626.00;5.82;0
11;bunker;3188.00;9.95;1627.00;2.20;0
11;bunker;3205.00;10.32;1620.00;3.76;0
11;bunker;3164.00;9.93;1615.00;1.60;0
11;bunker;3177.00;11.28;1610.00;2.81;0
11;bunker;3175.00;11.30;1611.00;0.65;0
11;anti_air_building;3201.00;10.40;1622.00;2.21;0
11;anti_air_building;3195.00;10.30;1645.00;4.87;0
11;anti_air_building;3200.00;10.35;1617.00;1.25;0
11;radar_station;3199.00;10.10;1636.00;5.38;0
11;rocket_site;3180.00;9.70;1621.00;5.48;0
11;nuclear_reactor;3205.00;10.03;1611.00;3.32;0
11;synthetic_refinery;3188.00;10.30;1637.00;1.16;0
12;arms_factory;3206.00;10.10;1652.00;5.74;0
12;arms_factory;3237.00;9.80;1643.00;1.02;0
12;arms_factory;3187.00;9.80;1669.00;5.15;0
12;arms_factory;3242.00;9.80;1667.00;0.07;0
12;arms_factory;3227.00;10.30;1669.00;3.09;0
12;arms_factory;3241.00;9.90;1650.00;5.75;0
12;industrial_complex;3214.00;10.60;1666.00;2.13;0
12;industrial_complex;3228.00;10.15;1652.00;4.80;0
12;industrial_complex;3209.00;9.82;1659.00;1.53;0
12;industrial_complex;3209.00;10.45;1666.00;2.74;0
12;industrial_complex;3225.00;10.40;1640.00;0.58;0
12;industrial_complex;3203.00;10.32;1650.00;4.70;0
12;air_base;3200.00;10.38;1679.00;4.81;0
12;naval_base;3180.00;9.50;1667.00;-2.36;1885
12;naval_base;3187.00;9.50;1676.00;-1.82;1885
12;naval_base;3186.00;9.50;1680.00;-1.57;1885
12;bunker;3202.00;10.32;1658.00;3.25;0
12;bunker;3236.00;9.80;1668.00;1.09;0
12;bunker;3238.00;9.80;1663.00;3.76;0
12;bunker;3230.00;9.80;1672.00;0.14;0
12;bunker;3211.00;10.38;1645.00;1.70;0
12;bunker;3231.00;9.88;1650.00;5.82;0
12;bunker;3239.00;9.85;1645.00;2.20;0
12;bunker;3226.00;10.40;1660.00;3.76;0
12;bunker;3205.00;10.28;1687.00;1.60;0
12;bunker;3226.00;10.40;1654.00;2.81;0
12;bunker;3207.00;10.50;1674.00;0.65;0
12;bunker;3193.00;10.30;1680.00;2.21;0
12;bunker;3187.00;9.93;1668.00;4.87;0
12;bunker;3211.00;10.23;1662.00;1.25;0
12;bunker;3188.00;9.55;1676.00;5.38;0
12;bunker;3219.00;10.13;1642.00;5.48;0
12;bunker;3208.00;10.15;1654.00;3.32;0
12;bunker;3215.00;10.38;1679.00;1.16;0
12;bunker;3207.00;10.30;1681.00;3.82;0
12;coastal_bunker;3180.00;9.60;1666.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1676.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1680.00;-1.57;0
12;dockyard;3187.00;9.50;1674.00;-1.82;0
12;anti_air_building;3229.00;9.90;1670.00;3.83;0
12;anti_air_building;3203.00;10.20;1661.00;0.21;0
12;anti_air_building;3226.00;10.40;1666.00;2.87;0
12;radar_station;3226.00;10.32;1653.00;4.44;0
12;rocket_site;3197.00;10.35;1671.00;2.27;0
12;nuclear_reactor;3206.00;10.55;1668.00;4.94;0
12;synthetic_refinery;3221.00;10.32;1642.00;1.32;0
13;arms_factory;3199.00;10.30;1705.00;5.15;0
13;arms_factory;3197.00;9.70;1720.00;0.07;0
13;arms_factory;3194.00;10.30;1713.00;3.09;0
13;arms_factory;3196.00;10.30;1709.00;5.75;0
13;arms_factory;3195.00;10.30;1691.00;2.13;0
13;arms_factory;3213.00;9.78;1721.00;4.80;0
13;industrial_complex;3207.00;9.90;1716.00;1.53;0
13;industrial_complex;3188.00;9.93;1705.00;2.74;0
13;industrial_complex;3187.00;9.68;1716.00;0.58;0
13;industrial_complex;3159.00;9.70;1700.00;4.70;0
13;industrial_complex;3209.00;9.73;1721.00;4.81;0
13;industrial_complex;3205.00;9.82;1716.00;2.65;0
13;air_base;3204.00;10.30;1704.00;5.31;0
13;naval_base;3222.00;9.53;1724.00;-3.34;1434
13;naval_base;3205.00;9.50;1725.00;-3.34;1434
13;naval_base;3173.00;9.50;1705.00;-1.11;1885
13;naval_base;3152.00;9.50;1708.00;-1.57;2107
13;naval_base;3179.00;9.50;1697.00;-0.59;1885
13;naval_base;3184.00;9.60;1719.00;-1.82;1660
13;naval_base;3196.00;9.55;1723.00;-2.90;1660
13;naval_base;3151.00;9.50;1688.00;-4.47;1885
13;naval_base;3189.00;9.50;1698.00;-1.37;1885
13;bunker;3202.00;9.70;1721.00;1.60;0
13;bunker;3212.00;10.40;1715.00;2.81;0
13;bunker;3157.00;9.70;1698.00;0.65;0
13;bunker;3197.00;10.30;1709.00;2.21;0
13;bunker;3195.00;10.30;1699.00;4.87;0
13;bunker;3197.00;9.70;1721.00;1.25;0
13;bunker;3184.00;9.70;1708.00;5.38;0
13;bunker;3181.00;9.70;1710.00;5.48;0
13;bunker;3195.00;10.30;1695.00;3.32;0
13;bunker;3189.00;9.82;1715.00;1.16;0
13;bunker;3185.00;9.70;1701.00;3.82;0
13;bunker;3204.00;9.85;1692.00;5.38;0
13;bunker;3216.00;10.23;1718.00;1.77;0
13;bunker;3160.00;9.68;1709.00;5.89;0
13;coastal_bunker;3188.00;9.50;1695.00;-1.37;0
13;coastal_bunker;3149.00;9.50;1699.00;-1.21;0
13;coastal_bunker;3178.00;9.50;1698.00;-0.59;0
13;coastal_bunker;3218.00;9.60;1724.00;-3.34;0
13;coastal_bunker;3151.00;9.50;1710.00;-1.57;0
13;coastal_bunker;3193.00;9.60;1722.00;-2.90;0
13;coastal_bunker;3172.00;9.50;1717.00;-1.82;0
13;coastal_bunker;3175.00;9.50;1701.00;-1.11;0
13;coastal_bunker;3207.00;9.50;1727.00;-3.34;0
13;dockyard;3175.00;9.55;1717.00;-1.82;0
13;anti_air_building;3177.00;9.70;1713.00;3.39;0
13;anti_air_building;3191.00;9.95;1697.00;6.05;0
13;anti_air_building;3195.00;10.30;1703.00;1.33;0
13;radar_station;3158.00;9.68;1711.00;3.99;0
13;rocket_site;3192.00;10.28;1709.00;1.83;0
13;nuclear_reactor;3203.00;9.78;1698.00;3.39;0
13;synthetic_refinery;3198.00;10.05;1694.00;6.06;0
14;arms_factory;2767.00;10.30;1480.00;3.09;0
14;arms_factory;2748.00;9.70;1489.00;5.75;0
14;arms_factory;2760.00;10.35;1479.00;2.13;0
14;arms_factory;2744.00;9.60;1482.00;4.80;0
14;arms_factory;2765.00;9.90;1484.00;1.53;0
14;arms_factory;2774.00;9.70;1471.00;2.74;0
14;industrial_complex;2762.00;10.50;1481.00;0.58;0
14;industrial_complex;2779.00;9.75;1483.00;4.70;0
14;industrial_complex;2770.00;9.70;1488.00;4.81;0
14;industrial_complex;2771.00;9.85;1474.00;2.65;0
14;industrial_complex;2780.00;9.82;1484.00;5.31;0
14;industrial_complex;2758.00;9.80;1476.00;1.69;0
14;air_base;2776.00;9.70;1475.00;3.25;0
14;naval_base;2757.00;9.50;1470.00;-0.32;8546
14;naval_base;2767.00;9.50;1468.00;-0.69;8546
14;naval_base;2744.00;9.50;1476.00;-1.33;4885
14;naval_base;2746.00;9.50;1491.00;-2.21;2381
14;naval_base;2738.00;9.55;1490.00;-2.68;2381
14;naval_base;2772.00;9.53;1464.00;-0.98;8546
14;naval_base;2782.00;9.75;1489.00;-3.14;2871
14;naval_base;2765.00;9.60;1487.00;-3.14;2871
14;bunker;2755.00;9.70;1491.00;2.81;0
14;bunker;2764.00;10.40;1478.00;0.65;0
14;bunker;2779.00;9.75;1485.00;2.21;0
14;bunker;2777.00;9.78;1478.00;4.87;0
14;bunker;2746.00;9.70;1478.00;1.25;0
14;bunker;2780.00;9.68;1468.00;5.38;0
14;bunker;2770.00;10.20;1476.00;5.48;0
14;bunker;2757.00;9.68;1475.00;3.32;0
14;bunker;2750.00;9.90;1485.00;1.16;0
14;bunker;2741.00;9.68;1485.00;3.82;0
14;bunker;2762.00;10.50;1484.00;5.38;0
14;coastal_bunker;2737.00;9.50;1485.00;-0.98;0
14;coastal_bunker;2772.00;9.68;1489.00;-3.14;0
14;coastal_bunker;2772.00;9.53;1464.00;-0.98;0
14;coastal_bunker;2747.00;9.50;1474.00;0.93;0
14;coastal_bunker;2759.00;9.50;1470.00;-0.32;0
14;coastal_bunker;2757.00;9.68;1493.00;-4.04;0
14;coastal_bunker;2768.00;9.50;1467.00;-0.69;0
14;coastal_bunker;2763.00;9.73;1487.00;-3.14;0
14;dockyard;2757.00;9.50;1469.00;-0.32;0
14;anti_air_building;2774.00;9.68;1468.00;1.32;0
14;anti_air_building;2763.00;10.35;1483.00;4.34;0
14;anti_air_building;2755.00;9.73;1490.00;5.55;0
14;radar_station;2767.00;10.40;1477.00;3.39;0
14;rocket_site;2734.00;9.55;1486.00;6.05;0
14;nuclear_reactor;2763.00;10.40;1477.00;1.33;0
14;synthetic_refinery;2740.00;9.60;1480.00;3.99;0
15;arms_factory;2805.00;9.75;1501.00;2.13;0
15;arms_factory;2787.00;10.53;1499.00;4.80;0
15;arms_factory;2809.00;10.50;1490.00;1.53;0
15;arms_factory;2802.00;9.78;1501.00;2.74;0
15;arms_factory;2819.00;10.00;1498.00;0.58;0
